cell_id,threshold_left,threshold_right,left_closed,right_closed,case_id,group,family,allocated_images,blocked_image_count,decision,evidence,mean_lower,mean_upper,attained_lower,attained_upper
cell-0417,3750089406967163/5000000000000000,3756106495857239/5000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/32,-3/32,-3/32,-3/32
cell-0417,3750089406967163/5000000000000000,3756106495857239/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-33/32,7/8,-15/32,3/8
cell-0417,3750089406967163/5000000000000000,3756106495857239/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-1/8,-1/32,-1/8,-1/16
cell-0417,3750089406967163/5000000000000000,3756106495857239/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0417,3750089406967163/5000000000000000,3756106495857239/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-1/4,1/32,-1/8,-1/8
cell-0417,3750089406967163/5000000000000000,3756106495857239/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0417,3750089406967163/5000000000000000,3756106495857239/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0418,3756106495857239/5000000000000000,3766288161277771/5000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-7/64,-7/64,-7/64,-7/64
cell-0418,3756106495857239/5000000000000000,3766288161277771/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-65/64,55/64,-31/64,23/64
cell-0418,3756106495857239/5000000000000000,3766288161277771/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-9/64,-3/64,-9/64,-5/64
cell-0418,3756106495857239/5000000000000000,3766288161277771/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0418,3756106495857239/5000000000000000,3766288161277771/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-17/64,1/64,-9/64,-9/64
cell-0418,3756106495857239/5000000000000000,3766288161277771/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0418,3756106495857239/5000000000000000,3766288161277771/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0419,3766288161277771/5000000000000000,3769353926181793/5000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/32,-3/32,-3/32,-3/32
cell-0419,3766288161277771/5000000000000000,3769353926181793/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-1,7/8,-15/32,3/8
cell-0419,3766288161277771/5000000000000000,3769353926181793/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-1/8,-1/32,-1/8,-1/16
cell-0419,3766288161277771/5000000000000000,3769353926181793/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0419,3766288161277771/5000000000000000,3769353926181793/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-1/4,1/32,-1/8,-1/8
cell-0419,3766288161277771/5000000000000000,3769353926181793/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0419,3766288161277771/5000000000000000,3769353926181793/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0420,3769353926181793/5000000000000000,471310093998909/625000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-5/64,-5/64,-5/64,-5/64
cell-0420,3769353926181793/5000000000000000,471310093998909/625000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-63/64,57/64,-29/64,25/64
cell-0420,3769353926181793/5000000000000000,471310093998909/625000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-7/64,-1/64,-7/64,-3/64
cell-0420,3769353926181793/5000000000000000,471310093998909/625000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0420,3769353926181793/5000000000000000,471310093998909/625000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-15/64,3/64,-7/64,-7/64
cell-0420,3769353926181793/5000000000000000,471310093998909/625000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0420,3769353926181793/5000000000000000,471310093998909/625000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0421,471310093998909/625000000000000,7567944526672363/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-1/16,-1/16,-1/16,-1/16
cell-0421,471310093998909/625000000000000,7567944526672363/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-31/32,29/32,-7/16,13/32
cell-0421,471310093998909/625000000000000,7567944526672363/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-3/32,0,-3/32,-1/32
cell-0421,471310093998909/625000000000000,7567944526672363/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0421,471310093998909/625000000000000,7567944526672363/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-7/32,1/16,-3/32,-3/32
cell-0421,471310093998909/625000000000000,7567944526672363/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0421,471310093998909/625000000000000,7567944526672363/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0422,7567944526672363/10000000000000000,1515285611152649/2000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/64,-3/64,-3/64,-3/64
cell-0422,7567944526672363/10000000000000000,1515285611152649/2000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-61/64,59/64,-27/64,25/64
cell-0422,7567944526672363/10000000000000000,1515285611152649/2000000000000000,True,False,all-64,primary,one_edit_global,64,0,unresolved,bound_gap,-5/64,1/64,-5/64,-1/64
cell-0422,7567944526672363/10000000000000000,1515285611152649/2000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0422,7567944526672363/10000000000000000,1515285611152649/2000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-13/64,5/64,-5/64,-5/64
cell-0422,7567944526672363/10000000000000000,1515285611152649/2000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0422,7567944526672363/10000000000000000,1515285611152649/2000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0423,1515285611152649/2000000000000000,3801412582397461/5000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-1/16,-1/16,-1/16,-1/16
cell-0423,1515285611152649/2000000000000000,3801412582397461/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-15/16,29/32,-13/32,3/8
cell-0423,1515285611152649/2000000000000000,3801412582397461/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-3/32,0,-3/32,-1/32
cell-0423,1515285611152649/2000000000000000,3801412582397461/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0423,1515285611152649/2000000000000000,3801412582397461/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-7/32,1/16,-3/32,-3/32
cell-0423,1515285611152649/2000000000000000,3801412582397461/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0423,1515285611152649/2000000000000000,3801412582397461/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0424,3801412582397461/5000000000000000,7677361965179443/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-5/64,-5/64,-5/64,-5/64
cell-0424,3801412582397461/5000000000000000,7677361965179443/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-59/64,57/64,-27/64,25/64
cell-0424,3801412582397461/5000000000000000,7677361965179443/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-7/64,-1/64,-7/64,-3/64
cell-0424,3801412582397461/5000000000000000,7677361965179443/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0424,3801412582397461/5000000000000000,7677361965179443/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-15/64,3/64,-7/64,-7/64
cell-0424,3801412582397461/5000000000000000,7677361965179443/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0424,3801412582397461/5000000000000000,7677361965179443/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0425,7677361965179443/10000000000000000,7697387337684631/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/32,-3/32,-3/32,-3/32
cell-0425,7677361965179443/10000000000000000,7697387337684631/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-29/32,7/8,-7/16,3/8
cell-0425,7677361965179443/10000000000000000,7697387337684631/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-1/8,-1/32,-1/8,-1/16
cell-0425,7677361965179443/10000000000000000,7697387337684631/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0425,7677361965179443/10000000000000000,7697387337684631/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-1/4,1/32,-1/8,-1/8
cell-0425,7677361965179443/10000000000000000,7697387337684631/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0425,7677361965179443/10000000000000000,7697387337684631/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0426,7697387337684631/10000000000000000,3850458860397339/5000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-5/64,-5/64,-5/64,-5/64
cell-0426,7697387337684631/10000000000000000,3850458860397339/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-57/64,55/64,-27/64,23/64
cell-0426,7697387337684631/10000000000000000,3850458860397339/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-7/64,-1/64,-7/64,-3/64
cell-0426,7697387337684631/10000000000000000,3850458860397339/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0426,7697387337684631/10000000000000000,3850458860397339/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-15/64,3/64,-7/64,-7/64
cell-0426,7697387337684631/10000000000000000,3850458860397339/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0426,7697387337684631/10000000000000000,3850458860397339/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0427,3850458860397339/5000000000000000,7712283730506897/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-1/16,-1/16,-1/16,-1/16
cell-0427,3850458860397339/5000000000000000,7712283730506897/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-7/8,7/8,-13/32,3/8
cell-0427,3850458860397339/5000000000000000,7712283730506897/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-3/32,0,-3/32,-1/32
cell-0427,3850458860397339/5000000000000000,7712283730506897/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0427,3850458860397339/5000000000000000,7712283730506897/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-7/32,1/16,-3/32,-3/32
cell-0427,3850458860397339/5000000000000000,7712283730506897/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0427,3850458860397339/5000000000000000,7712283730506897/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0428,7712283730506897/10000000000000000,1930873990058899/2500000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-5/64,-5/64,-5/64,-5/64
cell-0428,7712283730506897/10000000000000000,1930873990058899/2500000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-57/64,55/64,-27/64,25/64
cell-0428,7712283730506897/10000000000000000,1930873990058899/2500000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-7/64,-1/64,-7/64,-3/64
cell-0428,7712283730506897/10000000000000000,1930873990058899/2500000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0428,7712283730506897/10000000000000000,1930873990058899/2500000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-15/64,3/64,-7/64,-7/64
cell-0428,7712283730506897/10000000000000000,1930873990058899/2500000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0428,7712283730506897/10000000000000000,1930873990058899/2500000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0429,1930873990058899/2500000000000000,7745602130889893/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/32,-3/32,-3/32,-3/32
cell-0429,1930873990058899/2500000000000000,7745602130889893/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-29/32,27/32,-7/16,13/32
cell-0429,1930873990058899/2500000000000000,7745602130889893/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-1/8,-1/32,-1/8,-1/16
cell-0429,1930873990058899/2500000000000000,7745602130889893/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0429,1930873990058899/2500000000000000,7745602130889893/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-1/4,1/32,-1/8,-1/8
cell-0429,1930873990058899/2500000000000000,7745602130889893/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0429,1930873990058899/2500000000000000,7745602130889893/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0430,7745602130889893/10000000000000000,1549343228340149/2000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-5/64,-5/64,-5/64,-5/64
cell-0430,7745602130889893/10000000000000000,1549343228340149/2000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-57/64,55/64,-27/64,27/64
cell-0430,7745602130889893/10000000000000000,1549343228340149/2000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-7/64,-1/64,-7/64,-3/64
cell-0430,7745602130889893/10000000000000000,1549343228340149/2000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0430,7745602130889893/10000000000000000,1549343228340149/2000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-15/64,3/64,-7/64,-7/64
cell-0430,7745602130889893/10000000000000000,1549343228340149/2000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0430,7745602130889893/10000000000000000,1549343228340149/2000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
