population,arm,order,probability,exact_stop,exact_decision,stat_stop,stat_decision,stat_reason,e_lower_at_stop,e_upper_at_stop,lower_ever_crossed,upper_ever_crossed
wide_reference,proxy,241530,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,243015,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,243051,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,243105,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,243150,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,243501,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,243510,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,245013,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,245031,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,245103,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,245130,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,245301,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,245310,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,250134,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,250143,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,250314,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,250341,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,250413,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,250431,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,251034,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,251043,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,251304,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,251340,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,251403,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,251430,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,253014,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,253041,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,253104,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,253140,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,253401,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,253410,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,254013,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,254031,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,254103,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,254130,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,254301,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,254310,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,301245,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,301254,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,301425,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,301452,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,301524,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,301542,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,302145,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,302154,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,302415,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,302451,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,302514,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,302541,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,304125,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,304152,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,304215,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,304251,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,304512,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,304521,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,305124,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,305142,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,305214,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,305241,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,305412,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,305421,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,310245,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,310254,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,310425,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,310452,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,310524,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,310542,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,312045,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,312054,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,312405,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,312450,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,312504,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,312540,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,314025,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,314052,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,314205,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,314250,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,314502,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,314520,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,315024,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,315042,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,315204,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,315240,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,315402,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,315420,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,320145,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,320154,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,320415,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,320451,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,320514,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,320541,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,321045,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,321054,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,321405,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,321450,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,321504,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,321540,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,324015,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,324051,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,324105,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,324150,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,324501,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,324510,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,325014,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,325041,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,325104,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,325140,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,325401,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,325410,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,340125,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,340152,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,340215,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,340251,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,340512,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,340521,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,341025,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,341052,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,341205,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,341250,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,341502,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,341520,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,342015,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,342051,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,342105,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,342150,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,342501,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,342510,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,345012,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,345021,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,345102,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,345120,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,345201,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,345210,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,350124,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,350142,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,350214,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,350241,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,350412,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,350421,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,351024,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,351042,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,351204,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,351240,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,351402,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,351420,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,352014,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,352041,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,352104,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,352140,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,352401,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,352410,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,354012,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,354021,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,354102,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,354120,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,354201,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,354210,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,401235,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,401253,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,401325,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,401352,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,401523,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,401532,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,402135,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,402153,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,402315,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,402351,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,402513,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,402531,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,403125,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,403152,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,403215,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,403251,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,403512,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,403521,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,405123,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,405132,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,405213,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,405231,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,405312,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,405321,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,410235,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,410253,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,410325,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,410352,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,410523,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,410532,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,412035,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,412053,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,412305,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,412350,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,412503,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,412530,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,413025,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,413052,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,413205,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,413250,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,413502,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,413520,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
wide_reference,proxy,415023,1/720,6,unresolved,6,unresolved,residual_reference,1/64,1/64,0,0
